model,model_revision,precision,lang,item_id,pred,gold,correct
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Scientists_say_new_medical_diagnostic_chip_can_sort_cells_anywhere_with_an_inkjet#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Scientists_say_the_moon_is_slowly_shrinking#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Scientists_say_the_moon_is_slowly_shrinking#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Scottish_Justice_Secretary_%27acutely_aware_of_unusual_publicity%27_in_Kular_case#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Senate_questions_Roberts_in_confirmation_hearings#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Senate_questions_Roberts_in_confirmation_hearings#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/September_11_attacks_remembered_in_US#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/September_11_attacks_remembered_in_US#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Seven_caves_found_on_Mars:_NASA#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Seven_caves_found_on_Mars:_NASA#2,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Seven_killed_in_Chinese_bombing#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Seven_killed_in_Chinese_bombing#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Spam_mailer_gets_9_year_jail_sentence#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Spam_mailer_gets_9_year_jail_sentence#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,"https://en.wikinews.org/wiki/Strong_6.3_earthquake_reported_in_Sumatra,_Indonesia#1",4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,"https://en.wikinews.org/wiki/Strong_6.3_earthquake_reported_in_Sumatra,_Indonesia#2",3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists#1",4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists#2",1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Support_for_an_Australian_republic_slips#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Support_for_an_Australian_republic_slips#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,"https://en.wikinews.org/wiki/Swiss_woman_gang-raped_in_Madhya_Pradesh,_India#1",4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Taiwanese_consumer_laptop_market_faces_change_following_ASUStek_winning_sustainability_award#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Taiwanese_consumer_laptop_market_faces_change_following_ASUStek_winning_sustainability_award#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009#2,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Trade_hall_roof_collapses_in_Poland#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Tropical_Storm_Danielle_forms_in_Atlantic_Ocean#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Tropical_Storm_Danielle_forms_in_Atlantic_Ocean#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Two-day_bird_flu_conference_draws_$1.9_billion_in_pledges#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport#2,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/UK_threat_level_reduced_to_%27severe%27#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/UN_Security_Council_heads_to_Haiti_amid_political_instability#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/UN_Security_Council_heads_to_Haiti_amid_political_instability#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_President_Trump_announces_troop_withdrawal_from_Syria#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_President_Trump_announces_troop_withdrawal_from_Syria#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/United_States_warns_of_suicide_attacks_in_Kenya_and_Ethiopia#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/United_States_warns_of_suicide_attacks_in_Kenya_and_Ethiopia#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Wikimedia_Foundation_addresses_controversial_content_conflict#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Wikimedia_Foundation_addresses_controversial_content_conflict#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Women%E2%80%99s_boxing_to_be_included_in_the_2012_Olympics_for_the_first_time#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Women%E2%80%99s_boxing_to_be_included_in_the_2012_Olympics_for_the_first_time#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Advice_for_nervous_flyers#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Aggregators#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Aggregators#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Air_courier#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Airline_alliances#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Airline_alliances#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Alcoholic_beverages#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Alcoholic_beverages#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Amsterdam/Canal_District#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Amsterdam/Canal_District#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Angkor_Archaeological_Park#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Angkor_Archaeological_Park#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Antarctica#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Antarctica#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Astronomy#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Astronomy#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Auckland#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Auckland#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Auschwitz-Birkenau#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Auxiliary_languages#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Auxiliary_languages#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Baltic_Sea_ferries#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Baltic_Sea_ferries#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Barcelona#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Barcelona#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Bed_and_breakfasts#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Bed_and_breakfasts#2,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Beijing_2022#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Beijing_2022#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Birdwatching#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Birdwatching#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Border_crossing#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Border_crossing#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Botanical_tourism_in_Singapore#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Bread_and_confectionery#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Bread_and_confectionery#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Budget_travel#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Budget_travel#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Buffalo-Pittsburgh_Highway#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Buffalo-Pittsburgh_Highway#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Canyoning#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Canyoning#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Car_camping#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Car_camping#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Casablanca#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Casablanca#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cascais#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Caucasus#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Caucasus#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Charlotte_with_children#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Charlotte_with_children#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Chile#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Chile#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cinque_Terre#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cinque_Terre#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cold_weather#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cold_weather#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cook_Islands#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cook_Islands#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Corcovado_National_Park#1,1,1,1
